INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (5, 'Elizabeth Pines', 'Suite 666', 1049, 'pet-friendly', 'forward.jpg', 2, 2, 'single', NULL, 1926.9, '2025-01-14', '24 months', 'any', 'yes', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (873, 'Luna Knoll', 'Apt. 646', 1208, 'spacious apartment', 'easy.jpg', 3, 2, 'single', NULL, 2033.74, '2024-06-22', '12 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (875, 'Brandon Terrace', 'Apt. 616', 1732, 'spacious apartment', 'while.jpg', 3, 2, 'sharing', 2.0, 1673.88, '2024-04-18', '14 months', 'no', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (877, 'Wells Run', 'Suite 069', 1725, 'pet-friendly', 'leg.jpg', 4, 1, 'sharing', 2.0, 2843.57, '2023-06-19', '11 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (881, 'Nancy Summit', 'Apt. 534', 2313, 'elegant house', 'care.jpg', 1, 1, 'sharing', 4.0, 2667.05, '2024-11-10', '22 months', 'no', 'any', 'no', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (883, 'Spencer Isle', 'Suite 310', 1707, 'modern flat', 'soon.jpg', 2, 2, 'sharing', 5.0, 1173.96, '2024-09-15', '18 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (888, 'Moon Key', 'Apt. 135', 2503, 'modern flat', 'have.jpg', 2, 2, 'single', NULL, 390.61, '2023-10-28', '17 months', 'yes', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (890, 'Williams Squares', 'Apt. 274', 2741, 'gym facility', 'though.jpg', 4, 2, 'sharing', 2.0, 643.96, '2024-05-20', '10 months', 'yes', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (891, 'Nicholas Stream', 'Apt. 129', 1202, 'spacious apartment', 'entire.jpg', 4, 2, 'sharing', 4.0, 1937.04, '2023-09-19', '22 months', 'yes', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (898, 'Donna Cove', 'Suite 586', 1060, 'pet-friendly', 'contain.jpg', 1, 2, 'single', NULL, 1011.65, '2023-09-11', '15 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (899, 'Joshua Rest', 'Apt. 861', 1538, 'pet-friendly', 'ahead.jpg', 2, 1, 'sharing', 4.0, 1874.51, '2024-09-04', '10 months', 'any', 'any', 'no', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (900, 'Louis Throughway', 'Suite 492', 583, 'apartment with parking', 'society.jpg', 1, 2, 'sharing', 5.0, 1622.03, '2024-12-24', '11 months', 'any', 'no', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (902, 'Schwartz Wall', 'Apt. 249', 767, 'pool access', 'whom.jpg', 1, 1, 'single', NULL, 2982.0, '2023-06-20', '20 months', 'any', 'any', 'yes', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (903, 'Reed Hollow', 'Apt. 028', 1419, 'spacious apartment', 'store.jpg', 4, 1, 'single', NULL, 2722.78, '2023-10-01', '8 months', 'yes', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (904, 'Abigail Forest', 'Suite 940', 2508, 'pet-friendly', 'chance.jpg', 1, 1, 'sharing', 5.0, 1558.38, '2025-03-15', '6 months', 'any', 'no', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (905, 'Guerra Cape', 'Apt. 628', 1406, 'pet-friendly', 'condition.jpg', 2, 2, 'sharing', 5.0, 898.82, '2024-10-24', '6 months', 'yes', 'any', 'yes', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (906, 'Ruiz Springs', 'Apt. 080', 803, 'pool access', 'heart.jpg', 4, 2, 'sharing', 5.0, 1475.03, '2024-09-04', '6 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (907, 'Brian Crescent', 'Apt. 882', 2156, 'elegant house', 'entire.jpg', 4, 2, 'single', NULL, 2394.97, '2025-03-24', '6 months', 'any', 'any', 'no', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (908, 'Charles Turnpike', 'Suite 184', 837, 'modern flat', 'country.jpg', 2, 2, 'sharing', 5.0, 1550.6, '2024-07-20', '21 months', 'any', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (910, 'Rodriguez Bridge', 'Suite 439', 637, 'modern flat', 'wide.jpg', 3, 2, 'sharing', 4.0, 2814.33, '2023-12-04', '12 months', 'any', 'yes', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (913, 'Poole Way', 'Suite 918', 597, 'gated community', 'attention.jpg', 4, 1, 'single', NULL, 2759.05, '2024-10-30', '7 months', 'any', 'no', 'no', 'yes', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (914, 'Jeffrey Grove', 'Suite 319', 899, 'modern flat', 'instead.jpg', 3, 1, 'sharing', 4.0, 2009.42, '2024-08-15', '17 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (915, 'Hill Vista', 'Suite 895', 2368, 'modern flat', 'leave.jpg', 4, 1, 'single', NULL, 1185.12, '2024-05-02', '7 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (916, 'Belinda Burgs', 'Apt. 388', 1668, 'spacious apartment', 'down.jpg', 3, 1, 'single', NULL, 492.61, '2023-12-24', '19 months', 'any', 'yes', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (918, 'Torres Station', 'Suite 611', 1553, 'pet-friendly', 'sit.jpg', 3, 2, 'sharing', 2.0, 1256.64, '2024-11-20', '22 months', 'no', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (920, 'Victoria Pines', 'Apt. 072', 926, 'pet-friendly', 'material.jpg', 2, 1, 'sharing', 4.0, 365.35, '2023-09-07', '22 months', 'any', 'any', 'yes', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (921, 'Edward Village', 'Suite 339', 1693, 'apartment with parking', 'station.jpg', 4, 2, 'single', NULL, 2592.54, '2024-08-24', '11 months', 'any', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (924, 'Thomas Squares', 'Suite 645', 1932, 'modern flat', 'stay.jpg', 1, 1, 'sharing', 3.0, 2645.79, '2025-04-06', '21 months', 'yes', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (927, 'Bates Divide', 'Apt. 583', 692, 'spacious apartment', 'price.jpg', 3, 1, 'single', NULL, 1641.22, '2025-03-19', '24 months', 'yes', 'any', 'no', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (929, 'Christine Squares', 'Suite 359', 2202, 'apartment with parking', 'seven.jpg', 1, 1, 'sharing', 4.0, 483.47, '2023-06-11', '23 months', 'no', 'no', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (932, 'Nancy Garden', 'Suite 904', 2944, 'spacious apartment', 'easy.jpg', 4, 1, 'sharing', 3.0, 459.87, '2024-11-27', '24 months', 'any', 'any', 'no', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (933, 'Jessica Route', 'Apt. 514', 1293, 'elegant house', 'better.jpg', 1, 1, 'single', NULL, 419.56, '2024-01-11', '12 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (936, 'Cruz Highway', 'Apt. 784', 1900, 'gym facility', 'sing.jpg', 2, 2, 'sharing', 4.0, 2293.11, '2023-10-26', '16 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (937, 'Shirley Alley', 'Suite 304', 2157, 'spacious apartment', 'experience.jpg', 3, 1, 'sharing', 4.0, 402.56, '2024-06-11', '8 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (938, 'Hudson Ports', 'Suite 862', 548, 'apartment with parking', 'population.jpg', 2, 2, 'single', NULL, 1361.6, '2024-07-16', '23 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
